pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
38638302,Axon morphology and intrinsic cellular properties determine repetitive transcranial magnetic stimulation threshold for plasticity.,2024,Frontiers in cellular neuroscience,Journal Article,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38638302/
38636787,Pharmacotherapy and noninvasive neurostimulation for neuropathic pain.,2024,"Presse medicale (Paris, France : 1983)",Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38636787/
38636640,Instantaneous effects of prefrontal transcranial magnetic stimulation on brain oxygenation: A systematic review.,2024,NeuroImage,"Journal Article; Systematic Review; Research Support, Non-U.S. Gov't",dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38636640/
38634361,Effect of transcranial direct current stimulation and transcranial magnetic stimulation on the cognitive function of individuals with Alzheimer's disease: a systematic review with meta-analysis and meta-regression.,2024,Neurological research,Journal Article; Meta-Analysis; Systematic Review,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38634361/
38634228,The test-retest reliability of non-navigated transcranial magnetic stimulation (TMS) measures of corticospinal pathway excitability early after stroke.,2024,Disability and rehabilitation,Journal Article,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38634228/
38625608,Efficacy of rTMS combined with cognitive training in TBI with cognition disorder: a systematic review and meta-analysis.,2024,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,Systematic Review; Journal Article; Meta-Analysis,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38625608/
38622870,Neural correlates of metacognition: Disentangling the brain circuits underlying prospective and retrospective second-order judgments through noninvasive brain stimulation.,2024,Journal of neuroscience research,Systematic Review; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38622870/
38616056,Efficacy and acceptability of noninvasive brain stimulation for treating posttraumatic stress disorder symptoms: A network meta-analysis of randomized controlled trials.,2024,Acta psychiatrica Scandinavica,"Journal Article; Review; Research Support, Non-U.S. Gov't; Network Meta-Analysis",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38616056/
38608039,Resident tissue macrophages: Key coordinators of tissue homeostasis beyond immunity.,2024,Science immunology,"Journal Article; Review; Research Support, Non-U.S. Gov't",guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38608039/
38603599,Use of noninvasive brain stimulation and neurorehabilitation devices to enhance poststroke recovery: review of the current evidence and pitfalls.,2024,The Journal of international medical research,Review; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38603599/
38600332,Effects of different modalities of transcranial magnetic stimulation on post-stroke cognitive impairment: a network meta-analysis.,2024,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,Journal Article; Network Meta-Analysis,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38600332/
38595737,Where is the ghost in the shell?,2024,Neuroscience of consciousness,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38595737/
38593057,A meta-analysis of randomized sham-controlled trials of repetitive transcranial magnetic stimulation for attention deficit/hyperactivity disorder.,2024,"Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",Meta-Analysis; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38593057/
38592096,Non-Pharmacological Treatments in Paediatric Migraine.,2024,Journal of clinical medicine,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38592096/
38591069,Modulations in neural pathways excitability post transcutaneous spinal cord stimulation among individuals with spinal cord injury: a systematic review.,2024,Frontiers in neuroscience,Systematic Review; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38591069/
38589763,Structured Literature Review to Identify Human Papillomavirus's Natural History Parameters for Dynamic Population Models of Vaccine Impacts.,2024,Infectious diseases and therapy,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38589763/
38585032,Update on Non-invasive Brain Stimulation on Stroke Motor Impairment: A Narrative Review.,2024,Brain & NeuroRehabilitation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38585032/
38580452,Probing Our Built-in Calculator: A Systematic Narrative Review of Noninvasive Brain Stimulation Studies on Arithmetic Operation-Related Brain Areas.,2024,eNeuro,Systematic Review; Journal Article,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38580452/
38579515,Age-related changes in responsiveness to non-invasive brain stimulation neuroplasticity paradigms: A systematic review with meta-analysis.,2024,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Systematic Review; Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38579515/
38574492,Deep transcranial magnetic stimulation for treatment-resistant depression: A systematic review and meta-analysis of randomized controlled studies.,2024,Asian journal of psychiatry,Systematic Review; Meta-Analysis; Journal Article,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38574492/
38572653,Treating neuropathic pain and comorbid affective disorders: Preclinical and clinical evidence.,2024,Pain practice : the official journal of World Institute of Pain,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38572653/
38572153,Repetitive transcranial magnetic stimulation for Alzheimer's disease: an overview of systematic reviews and meta-analysis.,2024,Frontiers in aging neuroscience,Systematic Review; Journal Article,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38572153/
38567284,Efficacy of repetitive transcranial magnetic stimulation with different application parameters for post-stroke cognitive impairment: a systematic review.,2024,Frontiers in neuroscience,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38567284/
38566131,Inappropriate study inclusion in meta-analysis of sham-controlled rTMS for treatment-resistant depression.,2024,BMC psychiatry,Meta-Analysis; Letter,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/38566131/
